id,host_id,neighbourhood,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,bedrooms,review_scores_rating
49320545,24932156,North Kona,Hawaii,Entire home/apt,195,4,1,1,5
49320872,22635145,North Kona,Hawaii,Entire home/apt,164,4,10,1,4.5
49321185,39454783,Primary Urban Center,Honolulu,Entire home/apt,105,2,7,NA,5
49321229,42706511,North Shore Oahu,Honolulu,Entire home/apt,370,2,1,3,5
49323449,397901490,Primary Urban Center,Honolulu,Entire home/apt,89,2,9,NA,4.78
49323875,16388756,North Shore Kauai,Kauai,Entire home/apt,172,3,1,NA,5
49325060,189583753,South Kohala,Hawaii,Entire home/apt,2365,1,0,4,NA
49326689,43793840,Primary Urban Center,Honolulu,Entire home/apt,345,2,11,2,4.27
49328658,26168204,Primary Urban Center,Honolulu,Entire home/apt,128,30,2,NA,5
49329124,39073224,Lahaina,Maui,Entire home/apt,586,5,2,2,5
49329650,39073224,Lahaina,Maui,Entire home/apt,1057,5,1,3,5
49331267,39073224,Lahaina,Maui,Entire home/apt,324,5,2,1,5
49331846,39073224,Lahaina,Maui,Entire home/apt,1981,5,0,5,NA
49340266,92715155,Primary Urban Center,Honolulu,Entire home/apt,68,3,17,NA,4.47
49340947,397901490,Primary Urban Center,Honolulu,Entire home/apt,97,2,1,NA,5
49342198,396648430,Lahaina,Maui,Private room,700,5,0,2,NA
49342245,215586490,Primary Urban Center,Honolulu,Entire home/apt,149,1,13,NA,4.77
49343058,277278054,Primary Urban Center,Honolulu,Entire home/apt,99,1,22,NA,4.36
49344220,298423960,Primary Urban Center,Honolulu,Private room,369,1,0,NA,NA
49344473,298423960,Primary Urban Center,Honolulu,Private room,899,1,0,NA,NA
49344635,298423960,Primary Urban Center,Honolulu,Private room,1199,1,0,1,NA
49344924,147581160,Koolaupoko,Honolulu,Entire home/apt,175,29,2,1,3.5
49344946,6257209,Kihei-Makena,Maui,Private room,138,1,13,NA,4.77
49345037,39073224,Lahaina,Maui,Entire home/apt,1028,5,1,3,5
49345173,39073224,Lahaina,Maui,Entire home/apt,2423,5,0,6,NA
49345290,39073224,Lahaina,Maui,Entire home/apt,3123,5,0,9,NA
49345430,265164452,Kapaa-Wailua,Kauai,Entire home/apt,192,1,12,1,4.67
49345650,107293305,North Kona,Hawaii,Entire home/apt,945,1,1,3,5
49346147,107293305,North Kona,Hawaii,Entire home/apt,550,1,2,3,5
49346502,5325235,Wailuku-Kahului,Maui,Entire home/apt,100,4,19,1,4.89
49347072,29949888,Makawao-Pukalani-Kula,Maui,Entire home/apt,150,180,0,2,NA
49347298,39073224,Lahaina,Maui,Entire home/apt,1486,5,0,4,NA
49347532,39073224,Lahaina,Maui,Entire home/apt,2569,5,0,8,NA
49348500,39073224,Lahaina,Maui,Entire home/apt,642,5,2,2,5
49348610,360831539,Primary Urban Center,Honolulu,Entire home/apt,208,4,13,1,4.85
49349309,256774718,Primary Urban Center,Honolulu,Entire home/apt,80,3,10,NA,4.2
49350521,5850105,Primary Urban Center,Honolulu,Entire home/apt,241,2,0,1,NA
49352721,215586490,Primary Urban Center,Honolulu,Entire home/apt,132,1,13,NA,4.54
49352938,215586490,Primary Urban Center,Honolulu,Entire home/apt,149,1,12,NA,5
49353173,215586490,Primary Urban Center,Honolulu,Entire home/apt,149,1,21,NA,4.81
49353533,215586490,Primary Urban Center,Honolulu,Entire home/apt,160,1,10,NA,4.7
49353836,215586490,Primary Urban Center,Honolulu,Entire home/apt,142,1,18,1,4.89
49354081,215586490,Primary Urban Center,Honolulu,Entire home/apt,138,1,13,1,4.38
49362521,256681192,Ewa,Honolulu,Entire home/apt,1050,3,0,1,NA
49363249,113441705,Lahaina,Maui,Entire home/apt,1113,1,10,2,5
49363625,42705922,Primary Urban Center,Honolulu,Entire home/apt,246,30,2,2,4.5
49363644,42705922,Primary Urban Center,Honolulu,Entire home/apt,111,2,9,NA,4.22
49364294,10201591,North Shore Kauai,Kauai,Entire home/apt,1100,5,0,3,NA
49364550,24948563,Primary Urban Center,Honolulu,Private room,100,2,1,1,5
49365081,108986794,Lahaina,Maui,Entire home/apt,429,3,5,2,5
49366124,397901490,Primary Urban Center,Honolulu,Entire home/apt,233,2,6,2,4.67
49366447,111808435,Kihei-Makena,Maui,Entire home/apt,253,2,10,1,4.7
49366456,111808435,Lahaina,Maui,Entire home/apt,371,2,11,2,4.36
49366630,307040412,Primary Urban Center,Honolulu,Entire home/apt,433,30,0,2,NA
49366809,39073224,Lahaina,Maui,Entire home/apt,476,5,3,2,4.67
49366845,398194579,Lahaina,Maui,Entire home/apt,518,4,1,2,5
49368152,265164452,Kapaa-Wailua,Kauai,Entire home/apt,207,1,10,2,3.9
49368257,398206209,Lahaina,Maui,Entire home/apt,303,3,13,2,4.85
49369672,51017586,Kihei-Makena,Maui,Entire home/apt,196,3,1,1,3
49369862,94848320,Primary Urban Center,Honolulu,Entire home/apt,181,3,14,NA,4.93
49370021,48697898,South Kohala,Hawaii,Entire home/apt,455,3,0,2,NA
49370713,48697898,South Kohala,Hawaii,Entire home/apt,345,3,1,2,5
49372452,33988136,Kihei-Makena,Maui,Entire home/apt,194,1,24,1,5
49373818,151398424,South Kohala,Hawaii,Entire home/apt,494,5,1,3,5
49374397,93069241,Koolauloa,Honolulu,Entire home/apt,807,3,8,5,4.5
49382634,111808435,North Kona,Hawaii,Entire home/apt,223,2,17,1,4.29
49383713,42612930,Primary Urban Center,Honolulu,Entire home/apt,113,1,23,NA,4.7
49384228,237349808,Koolaupoko,Honolulu,Entire home/apt,150,30,1,1,5
49386841,240432981,North Kona,Hawaii,Entire home/apt,253,5,11,2,5
49387156,398341362,North Kona,Hawaii,Entire home/apt,115,1,7,NA,4.86
49387157,398342098,South Hilo,Hawaii,Entire home/apt,161,2,33,2,4.94
49387959,418715100,Lahaina,Maui,Entire home/apt,1108,2,2,2,4.5
49388580,33927313,Primary Urban Center,Honolulu,Entire home/apt,150,30,3,2,5
49388628,265164452,Kapaa-Wailua,Kauai,Entire home/apt,165,1,15,1,4.8
49388939,11763720,Primary Urban Center,Honolulu,Entire home/apt,74,2,1,NA,4
49388954,296449941,North Kona,Hawaii,Entire home/apt,186,1,6,NA,4.67
49390233,130612877,Koolauloa,Honolulu,Entire home/apt,1518,2,7,4,5
49390384,51017586,Kihei-Makena,Maui,Entire home/apt,528,3,1,3,3
49392789,25700238,Kihei-Makena,Maui,Entire home/apt,245,3,28,1,4.96
49394819,172613846,Koolauloa,Honolulu,Entire home/apt,200,29,5,3,5
49402086,398341362,North Kona,Hawaii,Private room,115,1,3,1,5
49402140,6883218,North Shore Oahu,Honolulu,Entire home/apt,250,29,1,2,5
49402566,162243528,North Shore Kauai,Kauai,Entire home/apt,255,1,37,NA,4.95
49402883,93956936,Kihei-Makena,Maui,Entire home/apt,175,4,15,1,5
49403145,1563292,Waianae,Honolulu,Entire home/apt,95,30,3,2,5
49404077,4288898,Kihei-Makena,Maui,Entire home/apt,345,5,8,1,4.88
49406465,397256010,Primary Urban Center,Honolulu,Entire home/apt,180,2,9,1,5
49407354,21900946,Primary Urban Center,Honolulu,Entire home/apt,235,29,1,2,5
49416635,388059369,Kihei-Makena,Maui,Entire home/apt,444,4,1,1,5
49417847,81537433,Koolaupoko,Honolulu,Entire home/apt,750,30,0,4,NA
49417858,265164452,Kapaa-Wailua,Kauai,Entire home/apt,181,1,8,1,4.75
49418672,398401469,Primary Urban Center,Honolulu,Entire home/apt,113,1,4,NA,4.5
49419849,14143158,Lahaina,Maui,Entire home/apt,190,6,1,1,5
49421564,395302853,Lahaina,Maui,Entire home/apt,479,4,13,2,4.85
49422437,28004072,Lahaina,Maui,Private room,300,6,1,1,5
49423325,168976796,Kihei-Makena,Maui,Entire home/apt,457,2,15,2,5
49423608,168976796,Kihei-Makena,Maui,Entire home/apt,315,2,17,NA,4.53
49424912,101401250,Koloa-Poipu,Kauai,Entire home/apt,997,1,0,3,NA
49425088,41070099,South Kohala,Hawaii,Entire home/apt,916,1,0,3,NA
49425337,234194182,North Shore Kauai,Kauai,Entire home/apt,349,3,2,2,5
49425614,398655646,North Kona,Hawaii,Entire home/apt,300,3,0,1,NA
49425794,392861241,Ewa,Honolulu,Private room,56,60,1,1,4
49426130,393495447,Koolauloa,Honolulu,Entire home/apt,110,30,0,2,NA
49427351,43445573,Kihei-Makena,Maui,Entire home/apt,382,1,11,2,5
49428891,92649198,South Kohala,Hawaii,Entire home/apt,289,30,4,3,5
49428899,393495447,Koolauloa,Honolulu,Entire home/apt,425,30,0,4,NA
49439140,234194182,North Shore Kauai,Kauai,Entire home/apt,449,3,1,2,4
49439327,373307437,North Shore Kauai,Kauai,Entire home/apt,429,2,0,2,NA
49440162,111808435,Lahaina,Maui,Entire home/apt,428,2,0,2,NA
49442251,96255708,South Kohala,Hawaii,Entire home/apt,566,3,5,2,5
49442803,118636908,Primary Urban Center,Honolulu,Entire home/apt,158,30,2,1,5
49443004,75461801,Koolaupoko,Honolulu,Entire home/apt,99,30,0,1,NA
49443241,15820446,Lahaina,Maui,Entire home/apt,129,5,8,1,3.88
49444603,151398424,South Kohala,Hawaii,Entire home/apt,312,4,3,2,4.67
49444810,51247710,Koloa-Poipu,Kauai,Entire home/apt,276,2,0,NA,NA
49445200,5615582,Kau,Hawaii,Private room,496,1,0,2,NA
49445202,5615582,Kau,Hawaii,Private room,359,1,1,1,3
49445263,39073224,Lahaina,Maui,Entire home/apt,258,1,1,NA,5
49445278,680107,Koolauloa,Honolulu,Entire home/apt,302,3,4,2,4.75
49445856,189104995,North Shore Kauai,Kauai,Entire home/apt,381,3,8,2,4.38
49445959,15820446,Lahaina,Maui,Entire home/apt,216,5,8,1,4.88
49446216,32867463,North Shore Kauai,Kauai,Entire home/apt,269,4,1,1,5
49446486,680107,North Shore Kauai,Kauai,Entire home/apt,689,3,2,4,4
49448073,159786410,Primary Urban Center,Honolulu,Entire home/apt,175,30,3,2,5
49449035,162243528,North Shore Kauai,Kauai,Entire home/apt,211,1,35,1,4.8
49449558,39073224,Lahaina,Maui,Entire home/apt,450,5,0,2,NA
49450354,51247710,Koloa-Poipu,Kauai,Private room,293,2,1,1,5
49452544,320685097,Lahaina,Maui,Entire home/apt,695,5,5,3,5
49455038,39073224,Lahaina,Maui,Entire home/apt,1570,5,0,6,NA
49455157,39073224,Lahaina,Maui,Entire home/apt,835,5,0,4,NA
49459094,24718033,Ewa,Honolulu,Entire home/apt,436,6,8,2,5
49459150,176224287,Primary Urban Center,Honolulu,Entire home/apt,176,5,0,1,NA
49462448,10548519,Kapaa-Wailua,Kauai,Entire home/apt,198,2,3,NA,2.33
49463180,85554930,North Shore Kauai,Kauai,Entire home/apt,190,7,2,2,5
49464499,326744942,Ewa,Honolulu,Entire home/apt,350,30,14,3,5
49465792,51247710,Koloa-Poipu,Kauai,Entire home/apt,387,2,2,2,5
49465895,71367417,Koloa-Poipu,Kauai,Entire home/apt,428,1,5,2,5
49466565,33075508,Primary Urban Center,Honolulu,Entire home/apt,65,30,1,1,5
49466638,9669247,Lahaina,Maui,Entire home/apt,975,180,0,2,NA
49468022,398336808,Primary Urban Center,Honolulu,Private room,225,1,37,NA,4.86
49468459,352781868,Puna,Hawaii,Entire home/apt,175,2,3,2,5
49468785,22635145,Kihei-Makena,Maui,Entire home/apt,529,4,2,2,5
49469029,43793840,Primary Urban Center,Honolulu,Entire home/apt,83,2,12,NA,4.75
49471601,27439391,Primary Urban Center,Honolulu,Entire home/apt,223,1,24,1,5
49471795,7387157,South Hilo,Hawaii,Entire home/apt,155,3,7,2,4.86
49471961,101179668,Primary Urban Center,Honolulu,Entire home/apt,139,2,31,1,4.9
49472039,96724884,Primary Urban Center,Honolulu,Entire home/apt,169,1,4,NA,4
49475412,26157559,Koolaupoko,Honolulu,Entire home/apt,576,30,0,2,NA
49480479,399060849,Primary Urban Center,Honolulu,Entire home/apt,72,30,1,NA,5
49481142,296449941,North Kona,Hawaii,Entire home/apt,210,1,6,2,4.5
49481881,2821713,Primary Urban Center,Honolulu,Entire home/apt,150,30,0,2,NA
49483519,399082914,Primary Urban Center,Honolulu,Entire home/apt,87,1,22,NA,4.32
49484125,42226480,Kihei-Makena,Maui,Entire home/apt,320,3,23,2,4.91
49484675,31915915,South Kohala,Hawaii,Entire home/apt,291,3,4,2,5
49484926,113441705,Lahaina,Maui,Entire home/apt,302,1,9,1,4.67
49485159,399098979,Lahaina,Maui,Entire home/apt,150,3,18,1,4.61
49486289,20120594,Lahaina,Maui,Entire home/apt,2145,7,0,2,NA
49488238,233034188,Lahaina,Maui,Entire home/apt,639,2,0,1,NA
49488835,51017586,Kihei-Makena,Maui,Entire home/apt,204,3,0,1,NA
49489638,20704144,Kapaa-Wailua,Kauai,Entire home/apt,156,3,19,1,5
49489830,20704144,Kapaa-Wailua,Kauai,Entire home/apt,138,2,7,NA,5
49491730,189583753,South Kohala,Hawaii,Entire home/apt,675,1,0,3,NA
49495389,154324699,Puna,Hawaii,Entire home/apt,124,2,4,3,4.75
49495468,154324699,Kihei-Makena,Maui,Entire home/apt,356,3,3,2,4
49495548,154324699,Koolauloa,Honolulu,Entire home/apt,188,3,2,1,4
49497724,80620983,Primary Urban Center,Honolulu,Entire home/apt,140,2,15,1,4.93
49498100,399204565,Puna,Hawaii,Entire home/apt,250,2,4,3,4.75
49498445,186952542,Koloa-Poipu,Kauai,Entire home/apt,2463,7,2,6,5
49498465,186952542,Koloa-Poipu,Kauai,Entire home/apt,642,3,2,3,5
49498876,10548519,North Shore Kauai,Kauai,Entire home/apt,363,2,2,2,4.5
49500211,39073224,Lahaina,Maui,Entire home/apt,510,5,2,2,5
49501601,347737196,North Kona,Hawaii,Private room,75,3,2,1,4
49503028,132859,East Honolulu,Honolulu,Entire home/apt,1050,6,4,3,5
49503285,398206209,Lahaina,Maui,Entire home/apt,221,2,24,1,4.83
49503386,154324699,North Kona,Hawaii,Entire home/apt,327,30,0,2,NA
49504225,24932156,North Kona,Hawaii,Entire home/apt,195,4,0,1,NA
49504706,107293305,Lahaina,Maui,Entire home/apt,249,1,7,2,4.86
49505521,378530762,Primary Urban Center,Honolulu,Entire home/apt,50,30,3,NA,4.33
49505977,51017586,Kihei-Makena,Maui,Entire home/apt,421,3,2,2,5
49505979,399253357,Kihei-Makena,Maui,Entire home/apt,175,2,21,1,4.57
49506170,51017586,Kihei-Makena,Maui,Entire home/apt,232,3,1,1,5
49506607,263345634,Primary Urban Center,Honolulu,Private room,188,30,0,3,NA
49506916,215586490,Primary Urban Center,Honolulu,Entire home/apt,97,1,19,NA,4.74
49507194,235963648,Koloa-Poipu,Kauai,Entire home/apt,165,5,17,1,4.88
49508207,126145138,North Kona,Hawaii,Entire home/apt,208,4,6,2,4.83
49515424,24932156,North Shore Kauai,Kauai,Entire home/apt,195,4,6,2,5
49515476,92734751,North Shore Oahu,Honolulu,Entire home/apt,507,30,2,3,5
49516059,115472781,Puna,Hawaii,Entire home/apt,271,2,13,5,4.77
49517097,53321478,Waianae,Honolulu,Entire home/apt,285,2,30,1,4.8
49517404,5440730,North Kona,Hawaii,Entire home/apt,165,3,3,2,4.67
49520404,680107,Lahaina,Maui,Entire home/apt,477,3,2,3,5
49520765,394726094,Central Oahu,Honolulu,Entire home/apt,113,3,1,NA,5
49521344,21420363,Lahaina,Maui,Entire home/apt,522,1,41,3,5
49521490,51017586,Kihei-Makena,Maui,Entire home/apt,211,3,0,1,NA
49521560,134130503,Kapaa-Wailua,Kauai,Entire home/apt,754,4,16,2,5
49521674,398401469,Primary Urban Center,Honolulu,Entire home/apt,110,1,7,NA,4.86
49521700,2349948,Primary Urban Center,Honolulu,Entire home/apt,131,2,4,NA,4.75
49522359,225163128,Paia-Haiku,Maui,Entire home/apt,179,3,19,1,5
49523080,39073224,Lahaina,Maui,Entire home/apt,1266,5,0,4,NA
49523287,159786410,Primary Urban Center,Honolulu,Entire home/apt,260,30,1,3,5
49527813,56132073,Primary Urban Center,Honolulu,Private room,500,4,0,1,NA
49529513,113441705,Lahaina,Maui,Entire home/apt,403,1,6,2,4.67
49530985,303747123,Koloa-Poipu,Kauai,Entire home/apt,1893,1,4,4,5
49532909,399557841,Primary Urban Center,Honolulu,Entire home/apt,131,2,28,NA,4.93
49533665,11763720,Primary Urban Center,Honolulu,Entire home/apt,153,2,4,1,4.75
49534215,14143158,Lahaina,Maui,Entire home/apt,110,7,1,2,5
49536350,85554930,North Shore Kauai,Kauai,Entire home/apt,200,7,2,2,5
49539033,208923666,Primary Urban Center,Honolulu,Entire home/apt,164,1,11,1,4.64
49548763,373307437,North Shore Kauai,Kauai,Entire home/apt,359,2,2,NA,4
49551249,373307437,North Kona,Hawaii,Entire home/apt,424,2,1,1,4
49551542,5786717,Kihei-Makena,Maui,Entire home/apt,413,4,11,2,4.82
49552505,373307437,Primary Urban Center,Honolulu,Entire home/apt,254,2,1,NA,5
49552672,399758279,Ewa,Honolulu,Entire home/apt,545,6,2,2,5
49552755,373307437,North Shore Kauai,Kauai,Entire home/apt,403,2,0,1,NA
49553204,395490691,Puna,Hawaii,Entire home/apt,146,2,22,3,4.95
49554653,399773213,Primary Urban Center,Honolulu,Entire home/apt,173,2,21,1,4.71
49565900,315275009,Lahaina,Maui,Entire home/apt,174,6,21,1,5
49566076,260231375,Lahaina,Maui,Entire home/apt,265,4,3,2,5
49566678,111808435,Kihei-Makena,Maui,Entire home/apt,276,4,3,2,4.33
49566682,10548519,Koloa-Poipu,Kauai,Entire home/apt,284,2,4,2,4.75
49567607,167819784,North Kona,Hawaii,Entire home/apt,75,360,0,NA,NA
49570025,136001801,Primary Urban Center,Honolulu,Entire home/apt,165,3,16,2,4.56
49572097,243470944,North Shore Kauai,Kauai,Entire home/apt,169,2,12,1,4.92
49572602,30728740,East Honolulu,Honolulu,Entire home/apt,285,30,0,2,NA
49572720,366621778,Primary Urban Center,Honolulu,Private room,30,30,1,1,3
49572799,147683024,Kihei-Makena,Maui,Entire home/apt,234,1,3,1,4.67
49572953,52886766,North Kona,Hawaii,Entire home/apt,138,30,0,2,NA
49574519,159534495,Kihei-Makena,Maui,Entire home/apt,190,2,35,1,4.74
49575200,14143158,Lahaina,Maui,Entire home/apt,145,7,1,2,5
49575793,10452839,South Kohala,Hawaii,Entire home/apt,495,4,1,4,5
49578964,233034188,Koloa-Poipu,Kauai,Entire home/apt,555,2,0,1,NA
49578973,233034188,Lahaina,Maui,Entire home/apt,669,2,1,2,5
49579032,233034188,Koloa-Poipu,Kauai,Entire home/apt,495,2,0,1,NA
49579083,189614907,Kihei-Makena,Maui,Entire home/apt,192,3,22,NA,4.86
49589227,341272083,Ewa,Honolulu,Entire home/apt,329,5,1,2,5
49589298,152224589,Lahaina,Maui,Entire home/apt,270,2,20,1,5
49589459,111808435,Kihei-Makena,Maui,Entire home/apt,247,2,1,1,5
49589474,111808435,Kihei-Makena,Maui,Entire home/apt,241,2,9,1,4.78
49589802,397168623,Waianae,Honolulu,Entire home/apt,842,1,5,4,4.8
49590121,225163128,Paia-Haiku,Maui,Entire home/apt,179,3,14,NA,5
49591916,6834281,Primary Urban Center,Honolulu,Entire home/apt,195,1,19,1,4.89
49592202,89023042,Primary Urban Center,Honolulu,Entire home/apt,143,29,2,2,5
49593244,181519535,North Kona,Hawaii,Entire home/apt,190,1,27,1,4.93
49593412,48697898,South Kohala,Hawaii,Entire home/apt,3529,3,0,4,NA
49593861,398206209,Lahaina,Maui,Entire home/apt,250,2,4,2,4.75
49595077,90374208,North Kona,Hawaii,Entire home/apt,190,1,41,1,4.98
49595842,39073224,Lahaina,Maui,Entire home/apt,696,5,4,3,5
49596083,177946450,Koolaupoko,Honolulu,Entire home/apt,125,30,0,1,NA
49596436,9195336,South Kona,Hawaii,Entire home/apt,169,2,13,1,5
49596596,197405626,Primary Urban Center,Honolulu,Entire home/apt,168,2,18,NA,4.89
49597420,39073224,Lahaina,Maui,Entire home/apt,291,5,3,1,5
49597890,396973198,Primary Urban Center,Honolulu,Entire home/apt,108,1,15,1,4.8
49597905,39073224,Lahaina,Maui,Entire home/apt,319,5,3,1,4.67
49598378,66394387,Primary Urban Center,Honolulu,Entire home/apt,299,3,20,1,4.85
49601350,286183715,Primary Urban Center,Honolulu,Entire home/apt,250,29,1,3,5
49609189,111808435,Lahaina,Maui,Entire home/apt,170,2,10,NA,4.3
49610130,113441705,Lahaina,Maui,Entire home/apt,193,1,12,1,4.17
49612187,20262948,Primary Urban Center,Honolulu,Entire home/apt,99,2,11,NA,4.73
49612676,243470944,North Shore Kauai,Kauai,Entire home/apt,198,2,12,1,4.75
49613551,387029880,Koloa-Poipu,Kauai,Entire home/apt,300,1,10,1,4.9
49614303,22635145,Kihei-Makena,Maui,Entire home/apt,212,4,4,2,5
49614332,113441705,Kihei-Makena,Maui,Entire home/apt,580,1,4,2,4.5
49614385,733802,Kihei-Makena,Maui,Entire home/apt,100,1,2,2,5
49614606,387029880,Koloa-Poipu,Kauai,Entire home/apt,257,1,10,1,4.9
49614949,951181,Puna,Hawaii,Entire home/apt,75,2,9,1,5
49615219,20120594,Lahaina,Maui,Entire home/apt,1295,7,0,1,NA
49615542,243470944,North Shore Kauai,Kauai,Entire home/apt,202,2,12,1,4.92
49615896,22635145,Kihei-Makena,Maui,Entire home/apt,224,4,1,2,5
49616604,39073224,Lahaina,Maui,Entire home/apt,650,5,1,2,5
49618390,379888620,North Kona,Hawaii,Private room,159,1,1,1,5
49618693,51017586,Kihei-Makena,Maui,Entire home/apt,204,3,1,1,3
49618954,51017586,Kihei-Makena,Maui,Entire home/apt,396,3,0,2,NA
49619077,756093,Koloa-Poipu,Kauai,Entire home/apt,1448,1,3,4,4.33
49619535,51684391,Puna,Hawaii,Entire home/apt,125,2,7,2,4.86
49619939,149776175,South Hilo,Hawaii,Entire home/apt,150,3,8,2,4.63
49620254,10407332,South Hilo,Hawaii,Entire home/apt,203,2,42,3,4.98
49627718,186952542,South Kohala,Hawaii,Entire home/apt,215,2,4,2,4.75
49629240,151398424,Ewa,Honolulu,Entire home/apt,164,30,1,3,5
49630237,134578064,Lahaina,Maui,Entire home/apt,897,3,13,4,5
49632028,341272083,Ewa,Honolulu,Entire home/apt,743,5,1,1,5
49632251,341272083,Ewa,Honolulu,Entire home/apt,1199,5,1,3,5
49632736,5036642,Primary Urban Center,Honolulu,Entire home/apt,220,2,2,1,5
49632995,19303369,Primary Urban Center,Honolulu,Entire home/apt,99,29,2,1,4.5
49633377,200239515,Primary Urban Center,Honolulu,Entire home/apt,79,29,1,1,5
49634718,387029880,Koloa-Poipu,Kauai,Entire home/apt,300,1,20,1,4.95
49635867,118636908,Primary Urban Center,Honolulu,Entire home/apt,158,30,2,1,5
49636415,87789806,South Kohala,Hawaii,Entire home/apt,219,1,0,2,NA
49636669,25380920,Primary Urban Center,Honolulu,Entire home/apt,179,2,18,1,4.94
49637326,10900027,Lahaina,Maui,Entire home/apt,308,5,6,1,5
49638126,244259163,South Hilo,Hawaii,Entire home/apt,318,2,5,6,4.8
49638942,39073224,Lahaina,Maui,Entire home/apt,1505,5,0,6,NA
49640072,256774718,Primary Urban Center,Honolulu,Entire home/apt,110,30,2,1,5
49641282,107293305,North Kona,Hawaii,Entire home/apt,400,1,4,4,5
49643509,144296646,North Kona,Hawaii,Entire home/apt,139,2,19,2,5
49644571,117002335,Koolauloa,Honolulu,Entire home/apt,242,3,10,1,5
49646836,10219064,Koloa-Poipu,Kauai,Entire home/apt,995,4,1,3,5
49650470,371942068,North Shore Kauai,Kauai,Entire home/apt,399,5,0,2,NA
49651713,42612930,Primary Urban Center,Honolulu,Entire home/apt,127,1,24,1,4.92
49653282,89752172,Lihue,Kauai,Private room,137,3,20,1,4.9
49655025,57940735,Kihei-Makena,Maui,Entire home/apt,403,4,11,1,4.91
49656026,396973198,Primary Urban Center,Honolulu,Entire home/apt,98,1,21,NA,4.95
49656632,13621927,Primary Urban Center,Honolulu,Entire home/apt,180,1,15,1,4.87
49658407,51017586,Kihei-Makena,Maui,Entire home/apt,331,3,1,2,5
49658742,366621778,Primary Urban Center,Honolulu,Private room,35,30,2,1,4
49659015,107293305,North Kona,Hawaii,Entire home/apt,785,1,7,3,4.86
49659730,5448114,Primary Urban Center,Honolulu,Entire home/apt,120,30,1,1,5
49660019,51017586,Kihei-Makena,Maui,Entire home/apt,254,3,0,1,NA
49660056,396973198,Primary Urban Center,Honolulu,Entire home/apt,116,1,19,1,4.63
49664966,379603176,Lahaina,Maui,Private room,300,7,0,1,NA
49670245,38984483,Kihei-Makena,Maui,Entire home/apt,158,2,13,1,4.77
49670932,236281030,Kihei-Makena,Maui,Entire home/apt,245,6,13,1,4.92
49671928,156671573,Ewa,Honolulu,Entire home/apt,800,3,0,3,NA
